cluster,title,tfidf
0,The effect of physical fatigue on the performance of soccer players: A systematic review,0.5977971542661453
0,Gender Comparisons and Associations between Lower Limb Muscle Activation Strategies and Resultant Knee Biomechanics during Single Leg Drop Landings,0.5380709582693842
0,Biomechanical analysis and modeling of anterior cruciate ligament rupture conditions: focus on female football (soccer) players,0.5166086029801906
0,Anterior Cruciate Ligament Injury and Return to Sport: A Commentary on the Different Factors Impacting the Relation,0.4356665724546305
0,Perceptual-Cognitive Tasks Affect Landing Performance of Soccer Players at Different Levels of Fatigue,0.30703807764911456
0,LAB-CONTROLLED SOCCER: A REVIEW OF SOCCER MATCH-PLAY SIMULATIONS,0.294048765497546
0,"The effect of MAXEX exercises in developing some of the bio kinematic variables, physical abilities, and scoring accuracy for football players",0.28370380332237505
0,FITNESS TRAINING FOR COLLEGE SOCCER PLAYERS,0.25997677798319935
0,Greater Breast Support Alters Trunk and Knee Joint Biomechanics Commonly Associated With Anterior Cruciate Ligament Injury,0.2026073133514737
0,Concussion in the Adult Athlete,0.19866741928848622
1,The Short-Term Effect of Dynamic Tape versus the Low-Dye Taping Technique in Plantar Fasciitis: A Randomized Clinical Trial,0.6422612574649589
1,Anatomic anterior cruciate ligament reconstruction: Freddie Fu's paradigm,0.5702819452730903
1,How different are soccer training sessions based on small-sided games? A cluster analysis to explore perceived exertion and training load,0.5701588238879296
1,Time passes – healthy habits stay?,0.45154904338962687
1,Scoring of Human Body-Balance Ability on Wobble Board Based on the Geometric Solution,0.4062226941228759
1,Head Impact Kinematics and Brain Deformation in Paired Opposing Youth Football Players,0.37450149579444997
1,Tight Margins: Compression Garment Use during Exercise and Recovery—A Systematic Review,0.36356741398633274
1,Knee and ankle biomechanics in 90° side cutting on synthetic turf with shock pad,0.35681955796294473
1,Don’t Peak Too Early: Evidence for an ACL Injury Prevention Mechanism of the 11+ Program,0.3398834185486196
1,Injury-Inciting Activities in Male and Female Football Players: A Systematic Review,0.3337893938558296
2,"Femur 3D-DXA Assessment in Female Football Players, Swimmers, and Sedentary Controls",0.7849220288223219
2,The Effect of Q Angle on Anaerobic Peak Power and Balance in 15-17 Age Group Football Players,0.5478390636095976
2,"The effect of eye-foot coordination, leg muscle strength and mental skills on the shooting skills of bangka football school athletes",0.47398878505150016
2,The Effect of the FIFA 11+ on Injury Prevention and Performance in Football: A Systematic Review with Meta-Analysis,0.4430980934402855
2,The Effect of Soccer and Lacrosse Participation and Video Verified Head Impact Biomechanics on Clinical Concussion Measures,0.40921779192112945
2,The Selecting Optimal Ball-Receiving Body Parts Using Pose Sequence Analysis and Sports Biomechanics,0.36670769696116323
2,Resistance Exercise for Improving Running Economy and Running Biomechanics and Decreasing Running-Related Injury Risk: A Narrative Review,0.34495733686223295
2,Methodical aspects of selection and early game orientation of young football players taking into account their individual features,0.3434267875615196
2,Mechanisms of ACL injuries in men’s football: A systematic video analysis over six seasons in the Qatari professional league,0.3112366821139139
2,FINITE ELEMENT ANALYSIS OF A KNEE JOINT DURING JUMP,0.27612435414510533
3,Practical Group Defense Exercise Design in Football Game for 13-Year-Old Students,1.5103605075669142
3,Epidemiology of Patella Instability Injuries in Collegiate Level Athletes in the United States,1.5052403633224083
3,Sport and non-specific low back pain in athletes: a scoping review,1.4694110429660976
3,"The Relationship between Static Posture of Lower Limb Parameter with Overuse Injury in Hip, Knee, and Ankle in Recreational Athletes in Delhi-NCR",1.461167281721646
3,Hand-Eye Coordination and its Relationship with Anthropometric characteristics of Professional Football Players based on their Playing Position,1.4430914389032434
3,"Muscle Injury in Sports Activity - Etiology, Classification and Treatment",1.4412740804948951
3,Could hand-eye laterality profiles affect sport performance? A systematic review,1.4222999256405775
3,Repeatability of a piezoelectric force platform to measure impact metrics for a single model of football,1.4105578344453575
3,What are the significant turning demands of match play of an English Premier League soccer team?,1.4048593814625434
3,Return to Play After Surgical Treatment of High-Grade Acromioclavicular Joint Injuries in the Australian Football League,1.3791352859379633
4,Effectiveness of ultrasound guided platelet rich plasma injection in comparison with standard conservative treatment on improving pain and function among the athletes with partial anterior cruciate ligament injury of knee: a randomized controlled trial,0.7597059316259903
4,Impact Of Limb And Total Body Composition On Drop Vertical Jump Landing Kinematics,0.5796315438656118
4,Trabajos Fin de Grado de Ciencias de la Actividad Física y el Deporte (2021/22) de la Universidad de Alcalá,0.48367616012424175
4,Comparison of Knee Joint Proprioception and Balance between Soccer and Volleyball Players and Non-athletes,0.46722186181210545
4,Biomechanical Characteristics of the Support Leg During Side-Foot Kicking in Soccer Players With Chronic Ankle Instability,0.4102497893176249
4,Acute Effects of Partial Range of Motion Resistance Training and Increases in Blood Lactate Impact Accuracy of Penalty Kicks in Soccer Players,0.4096909181955267
4,Ubiquitous Computing in Sports and Physical Activity—Recent Trends and Developments,0.39361536293289906
4,Biomechanical Risk Factors of Injury-Related Single-Leg Movements in Male Elite Youth Soccer Players,0.38579128227411524
4,Consensus Head Acceleration Measurement Practices (CHAMP): Laboratory Validation of Wearable Head Kinematic Devices,0.36242706477902065
4,Comparison of Isometric Strength of the Trunk and Hip Muscle Groups in Female Athletes with and without Low Back Pain: A Cross-Sectional Study,0.3523677025683392
5,What Is the Most Sensitive Test to Identify Fatigue through the Analysis of Neuromuscular Status in Male Elite Futsal Players?,0.9423942527887554
5,Meta-Analysis of Knee Joint Function Recovery after Anterior Cruciate Ligament Reconstruction by Accelerated Rehabilitation Surgery,0.7847333821384123
5,On-Field Biomechanical Assessment of High and Low Dive in Competitive 16-Year-Old Goalkeepers through Wearable Sensors and Principal Component Analysis,0.7738013544314234
5,The Effect of Two Types of Foot Orthoses on the Knee Valgus Angle Within Single-Leg Landing: Implications for ACL Damage Hazard Decrease,0.7551334746876953
5,Modeling and simulation analysis of racing Go-kart-The brake system,0.6880240544272201
5,Neck Loads During Head-First Entries into Trampoline Dismount Foam Pits: Considerations for Trampoline Park Safety,0.6708476718296612
5,A Systematic Review of the Genetic Predisposition to Injury in Football,0.6017111413109522
5,Development and trainability of agility in youth: A systematic scoping review,0.5858588755322499
5,Effects of Weight-Bearing and Weight-Supporting Sports on Bone Mass in Males,0.5639139392671604
5,Range values for external and internal intensity monitoring in female soccer players: A systematic review,0.4980727151994073
6,Graft Diameter Should Reflect the Size of the Native Anterior Cruciate Ligament (ACL) to Improve the Outcome of ACL Reconstruction: A Finite Element Analysis,0.9092595300129533
6,External Ankle Support and Ankle Biomechanics in Chronic Ankle Instability: Systematic Review and Meta-Analysis,0.6827862587388794
6,Angular Velocities and Linear Accelerations Derived from Inertial Measurement Units Can Be Used as Proxy Measures of Knee Variables Associated with ACL Injury,0.5876117618184169
6,"The effect of pes planus on the biomechanics of the lower extremity, balance, fall risk, and performance",0.5618234701831879
6,Effect of combining eight weeks of neuromuscular training with dual cognitive tasks on landing mechanics in futsal players with knee ligament dominance defect: a randomized controlled trial,0.5588219141221131
6,Myofascial and Movement Tests after Anterior Cruciate Ligament Reconstruction,0.42170396182063746
6,Investigating the Knuckleball Effect in Soccer Using a Smart Ball and Training Machine,0.36877275734067255
6,"Dose-response relationship of in vivo ambulatory load and mechanosensitive cartilage biomarkers—The role of age, tissue health and inflammation: A study protocol",0.3468147362307028
6,Reliability and Differences Between Sexes in Landing Mechanics when Performing the Lateral Bound Test,0.3453715727878565
6,Managing the Wellbeing of Elite Rugby Union Players from an Occupational Safety and Health Perspective,0.33073251019551336
7,"Sports-related concussion: assessing the comprehension, collaboration, and contribution of chiropractors",1.0310682330072973
7,An Infrapatellar Fat Pad Tear in a High School Football Player: A Case Report,0.6238483653364817
7,Visuomotor Adaptation of Lower Extremity Movements During Virtual Ball-Kicking Task,0.49373892077938103
7,CORRELATION BETWEEN BODY MASS INDEX TOWARDS AGILITY FOOTBALL ATHLETES IN MELAWI REGENCY,0.48944533799920886
7,Wearable Inertial Sensor Approach for Postural Adjustment Assessments during Predictable Perturbations in Sport,0.45103029174544973
7,Differences in the manifestation of balance according to BMI levels for women students of the Faculty of Physical Education and Sports,0.4471374568166052
7,"Femur 3D-DXA Assessment in Female Football Players, Swimmers, and Sedentary Controls",0.41983179224540607
7,Effect of different anthropometry‐driven block settings on sprint start performance,0.377731794549811
7,Sternoclavicular Joint Reconstruction with Semitendinosus Allograft and Suture Anchors after Recurrent Posterior Dislocation in a Professional North American Football Player,0.37017158597058
7,Impact Of Limb And Total Body Composition On Drop Vertical Jump Landing Kinematics,0.30718588528237206
