year,doc_id,title,keyword,tfidf
2017,0,The VEGFA gene and anterior cruciate ligament rupture risk in the Caucasian population,functional movement,0.23485040960482934
2017,0,The VEGFA gene and anterior cruciate ligament rupture risk in the Caucasian population,movement,0.23292387041204324
2017,0,The VEGFA gene and anterior cruciate ligament rupture risk in the Caucasian population,head impact,0.20703413486518454
2017,0,The VEGFA gene and anterior cruciate ligament rupture risk in the Caucasian population,head,0.20134472129991643
2017,0,The VEGFA gene and anterior cruciate ligament rupture risk in the Caucasian population,impact,0.17257788575393462
2017,1,The relationship between ACTN3 R577X gene polymorphism and physical performance in amateur soccer players and sedentary individuals,tp,0.3106453307110335
2017,1,The relationship between ACTN3 R577X gene polymorphism and physical performance in amateur soccer players and sedentary individuals,loads,0.173035156279723
2017,1,The relationship between ACTN3 R577X gene polymorphism and physical performance in amateur soccer players and sedentary individuals,maximal,0.1714180832728488
2017,1,The relationship between ACTN3 R577X gene polymorphism and physical performance in amateur soccer players and sedentary individuals,power,0.1714180832728488
2017,1,The relationship between ACTN3 R577X gene polymorphism and physical performance in amateur soccer players and sedentary individuals,velocity power,0.1624664459692354
2017,2,Reliability and validity of field‐based fitness tests in youth soccer players,rpe,0.3028482345409934
2017,2,Reliability and validity of field‐based fitness tests in youth soccer players,machine learning,0.2692347589794109
2017,2,Reliability and validity of field‐based fitness tests in youth soccer players,machine,0.23320582261322276
2017,2,Reliability and validity of field‐based fitness tests in youth soccer players,models,0.212694010646415
2017,2,Reliability and validity of field‐based fitness tests in youth soccer players,learning,0.2109871624017658
2017,3,A mathematical model for decision-making in the classification of para-footballers with different severity of coordination impairments,tmg,0.22685747064320305
2017,3,A mathematical model for decision-making in the classification of para-footballers with different severity of coordination impairments,asymmetry,0.17601360889108122
2017,3,A mathematical model for decision-making in the classification of para-footballers with different severity of coordination impairments,sj,0.17601360889108122
2017,3,A mathematical model for decision-making in the classification of para-footballers with different severity of coordination impairments,asymmetries,0.17105172143319594
2017,3,A mathematical model for decision-making in the classification of para-footballers with different severity of coordination impairments,jump,0.16073564398670945
2017,4,Postural Control Deficits After Repetitive Soccer Heading,stress,0.30666208634331965
2017,4,Postural Control Deficits After Repetitive Soccer Heading,person,0.2434347208196056
2017,4,Postural Control Deficits After Repetitive Soccer Heading,symptoms,0.17883500004281075
2017,4,Postural Control Deficits After Repetitive Soccer Heading,month,0.16663820736773677
2017,4,Postural Control Deficits After Repetitive Soccer Heading,during subsequent,0.14318257349201233
2017,5,Comparative Analysis of Load Profile between Small-Sided Games and Official Matches in Youth Soccer Players,surfaces,0.2924067741917744
2017,5,Comparative Analysis of Load Profile between Small-Sided Games and Official Matches in Youth Soccer Players,responses,0.22133571477674321
2017,5,Comparative Analysis of Load Profile between Small-Sided Games and Official Matches in Youth Soccer Players,mechanical properties,0.2179753551132821
2017,5,Comparative Analysis of Load Profile between Small-Sided Games and Official Matches in Youth Soccer Players,ng,0.1964727363742716
2017,5,Comparative Analysis of Load Profile between Small-Sided Games and Official Matches in Youth Soccer Players,properties,0.1804071606163854
2017,6,Comparison of Change of Direction Speed Performance and Asymmetries between Team-Sport Athletes: Application of Change of Direction Deficit,test,0.30757739377272825
2017,6,Comparison of Change of Direction Speed Performance and Asymmetries between Team-Sport Athletes: Application of Change of Direction Deficit,group test,0.2714949986203233
2017,6,Comparison of Change of Direction Speed Performance and Asymmetries between Team-Sport Athletes: Application of Change of Direction Deficit,model,0.2228608517796441
2017,6,Comparison of Change of Direction Speed Performance and Asymmetries between Team-Sport Athletes: Application of Change of Direction Deficit,drill,0.2215341115696534
2017,6,Comparison of Change of Direction Speed Performance and Asymmetries between Team-Sport Athletes: Application of Change of Direction Deficit,play training,0.17303809643002072
2017,7,Data-Driven Visual Performance Analysis in Soccer: An Exploratory Prototype,preadolescent,0.32551407104026564
2017,7,Data-Driven Visual Performance Analysis in Soccer: An Exploratory Prototype,adolescent,0.23412586693049398
2017,7,Data-Driven Visual Performance Analysis in Soccer: An Exploratory Prototype,adolescent athletes,0.2079610228134501
2017,7,Data-Driven Visual Performance Analysis in Soccer: An Exploratory Prototype,athletes,0.18455400986145387
2017,7,Data-Driven Visual Performance Analysis in Soccer: An Exploratory Prototype,preadolescent athletes,0.17403888372658105
2017,8,Football concussion case series using biomechanical and video analysis,features,0.24812203157019388
2017,8,Football concussion case series using biomechanical and video analysis,detection,0.24400449231424026
2017,8,Football concussion case series using biomechanical and video analysis,classifier,0.23220487870810214
2017,8,Football concussion case series using biomechanical and video analysis,head,0.22065582072246662
2017,8,Football concussion case series using biomechanical and video analysis,impact,0.18912993980537163
2017,9,Head impact burden and change in neurocognitive function over 2 seasons of youth football participation,of learning,0.34434965270831064
2017,9,Head impact burden and change in neurocognitive function over 2 seasons of youth football participation,content,0.3311586831777707
2017,9,Head impact burden and change in neurocognitive function over 2 seasons of youth football participation,learning,0.3288657836658467
2017,9,Head impact burden and change in neurocognitive function over 2 seasons of youth football participation,coaches,0.26911235943637696
2017,9,Head impact burden and change in neurocognitive function over 2 seasons of youth football participation,content of,0.25397103315474107
2017,10,History of undiagnosed concussion is associated with concussion-like symptoms following subconcussive head impacts,strength,0.2556617985138992
2017,10,History of undiagnosed concussion is associated with concussion-like symptoms following subconcussive head impacts,parameters,0.1636104080338956
2017,10,History of undiagnosed concussion is associated with concussion-like symptoms following subconcussive head impacts,football,0.16160083170274994
2017,10,History of undiagnosed concussion is associated with concussion-like symptoms following subconcussive head impacts,players need,0.1577558658736879
2017,10,History of undiagnosed concussion is associated with concussion-like symptoms following subconcussive head impacts,plans,0.1577558658736879
2017,11,Concussion history and career status influence sports concussion assessment tool (SCAT-3) performance in elite football players,qcon,0.3148144298187863
2017,11,Concussion history and career status influence sports concussion assessment tool (SCAT-3) performance in elite football players,specificity,0.2670431956673705
2017,11,Concussion history and career status influence sports concussion assessment tool (SCAT-3) performance in elite football players,cut off,0.21767594733723464
2017,11,Concussion history and career status influence sports concussion assessment tool (SCAT-3) performance in elite football players,isokinetic,0.21394837075828008
2017,11,Concussion history and career status influence sports concussion assessment tool (SCAT-3) performance in elite football players,cut,0.17144910541675273
2017,12,Y-Balance test asymmetry is greater in collegiate athletes with a history of concussion,optimization,0.2989522449089484
2017,12,Y-Balance test asymmetry is greater in collegiate athletes with a history of concussion,article,0.25843583331424685
2017,12,Y-Balance test asymmetry is greater in collegiate athletes with a history of concussion,head injuries,0.2245825754257125
2017,12,Y-Balance test asymmetry is greater in collegiate athletes with a history of concussion,optimization of,0.2009561994779702
2017,12,Y-Balance test asymmetry is greater in collegiate athletes with a history of concussion,computational,0.2009561994779702
2017,13,The effects of midsole bending stiffness on ball speed during maximum effort soccer kicks,curl,0.602041138448474
2017,13,The effects of midsole bending stiffness on ball speed during maximum effort soccer kicks,nordic,0.27915608256290875
2017,13,The effects of midsole bending stiffness on ball speed during maximum effort soccer kicks,leg curl,0.2736550629311245
2017,13,The effects of midsole bending stiffness on ball speed during maximum effort soccer kicks,semitendinosus,0.19573032203756727
2017,13,The effects of midsole bending stiffness on ball speed during maximum effort soccer kicks,biceps femoris,0.17544812290346773
2017,14,Greater exposure to repetitive subconcussive head impacts is associated with vestibular dysfunction and balance impairments during walking,second acl,0.30524762965541535
2017,14,Greater exposure to repetitive subconcussive head impacts is associated with vestibular dysfunction and balance impairments during walking,rts,0.2394652001551264
2017,14,Greater exposure to repetitive subconcussive head impacts is associated with vestibular dysfunction and balance impairments during walking,hop distance,0.22076842465818075
2017,14,Greater exposure to repetitive subconcussive head impacts is associated with vestibular dysfunction and balance impairments during walking,triple hop,0.22076842465818075
2017,14,Greater exposure to repetitive subconcussive head impacts is associated with vestibular dysfunction and balance impairments during walking,triple,0.21409525663951506
2017,15,Biomechanical comparison of concussions with and without a loss of consciousness in elite American football,futsal,0.31901446697866487
2017,15,Biomechanical comparison of concussions with and without a loss of consciousness in elite American football,strength,0.28114228531159513
2017,15,Biomechanical comparison of concussions with and without a loss of consciousness in elite American football,quadriceps strength,0.2405807978030214
2017,15,Biomechanical comparison of concussions with and without a loss of consciousness in elite American football,nm,0.23592467833778827
2017,15,Biomechanical comparison of concussions with and without a loss of consciousness in elite American football,strength ratio,0.2132451358682517
2017,16,A single season of soccer results in no significant neurophysiological changes in adolescent female athletes,fundamental,0.24649122266193557
2017,16,A single season of soccer results in no significant neurophysiological changes in adolescent female athletes,fifa11plus,0.21618283220611645
2017,16,A single season of soccer results in no significant neurophysiological changes in adolescent female athletes,eg,0.20119766188770163
2017,16,A single season of soccer results in no significant neurophysiological changes in adolescent female athletes,fundamental movement,0.16120010004551416
2017,16,A single season of soccer results in no significant neurophysiological changes in adolescent female athletes,six,0.1520754855326298
2017,17,Changes in functional connectivity are associated with one season of head-to-ball impact exposure in male collegiate soccer athletes,cam,0.3813074897675581
2017,17,Changes in functional connectivity are associated with one season of head-to-ball impact exposure in male collegiate soccer athletes,morphology,0.3480081974647314
2017,17,Changes in functional connectivity are associated with one season of head-to-ball impact exposure in male collegiate soccer athletes,of cam,0.25483664063911393
2017,17,Changes in functional connectivity are associated with one season of head-to-ball impact exposure in male collegiate soccer athletes,alpha,0.22179772157033373
2017,17,Changes in functional connectivity are associated with one season of head-to-ball impact exposure in male collegiate soccer athletes,alpha angle,0.19659626081321638
2017,18,In-season variations in head impact exposure among youth football players,of young,0.2385441350978601
2017,18,In-season variations in head impact exposure among youth football players,young,0.21223609382260272
2017,18,In-season variations in head impact exposure among youth football players,folds,0.1993753897462244
2017,18,In-season variations in head impact exposure among youth football players,skin folds,0.1993753897462244
2017,18,In-season variations in head impact exposure among youth football players,somatotype,0.19060869311773176
2017,19,Head impact analysis in elite football (soccer),success,0.21753333545499284
2017,19,Head impact analysis in elite football (soccer),to answer,0.15481100751964008
2017,19,Head impact analysis in elite football (soccer),answer,0.15481100751964008
2017,19,Head impact analysis in elite football (soccer),humans,0.15481100751964008
2017,19,Head impact analysis in elite football (soccer),biology,0.14800384270655323
2017,20,Effects on intracranial cerebral blood flow by history of concussion,board,0.27939882464969035
2017,20,Effects on intracranial cerebral blood flow by history of concussion,ankle,0.21203996017746932
2017,20,Effects on intracranial cerebral blood flow by history of concussion,training,0.20384759730959556
2017,20,Effects on intracranial cerebral blood flow by history of concussion,ankle joint,0.1936077881967131
2017,20,Effects on intracranial cerebral blood flow by history of concussion,motor coordination,0.19257935301290477
2017,21,Management of osteitis pubis in athletes: rehabilitation and return to training &amp;ndash; a review of the most recent literature,water,0.38140432857067297
2017,21,Management of osteitis pubis in athletes: rehabilitation and return to training &amp;ndash; a review of the most recent literature,in water,0.3546045293748877
2017,21,Management of osteitis pubis in athletes: rehabilitation and return to training &amp;ndash; a review of the most recent literature,land,0.2458835053964748
2017,21,Management of osteitis pubis in athletes: rehabilitation and return to training &amp;ndash; a review of the most recent literature,jumps,0.19626323631387657
2017,21,Management of osteitis pubis in athletes: rehabilitation and return to training &amp;ndash; a review of the most recent literature,performed in,0.18631197295216545
2017,22,Dual Kinect v2 system can capture lower limb kinematics reasonably well in a clinical setting: concurrent validity of a dual camera markerless motion capture system in professional football players,laceration,0.49999659247156913
2017,22,Dual Kinect v2 system can capture lower limb kinematics reasonably well in a clinical setting: concurrent validity of a dual camera markerless motion capture system in professional football players,cleated,0.19755353652860014
2017,22,Dual Kinect v2 system can capture lower limb kinematics reasonably well in a clinical setting: concurrent validity of a dual camera markerless motion capture system in professional football players,skin,0.17172973941497335
2017,22,Dual Kinect v2 system can capture lower limb kinematics reasonably well in a clinical setting: concurrent validity of a dual camera markerless motion capture system in professional football players,test,0.16184212767839923
2017,22,Dual Kinect v2 system can capture lower limb kinematics reasonably well in a clinical setting: concurrent validity of a dual camera markerless motion capture system in professional football players,phase,0.15790238404093326
2017,23,Evaluation of Intrinsic Biomechanical Risk Factors in Patellar Tendinopathy: A Retrospective Radiographic Case-Control Series,education,0.40916803624504944
2017,23,Evaluation of Intrinsic Biomechanical Risk Factors in Patellar Tendinopathy: A Retrospective Radiographic Case-Control Series,physical education,0.39351873012147937
2017,23,Evaluation of Intrinsic Biomechanical Risk Factors in Patellar Tendinopathy: A Retrospective Radiographic Case-Control Series,chapter,0.3035839379605042
2017,23,Evaluation of Intrinsic Biomechanical Risk Factors in Patellar Tendinopathy: A Retrospective Radiographic Case-Control Series,culture,0.24697074065330926
2017,23,Evaluation of Intrinsic Biomechanical Risk Factors in Patellar Tendinopathy: A Retrospective Radiographic Case-Control Series,physical,0.17849657375535155
2017,24,Knee and Hip Extension Responses to Prolonged Simulated Soccer Match-Play: a 2D Study,vgrf,0.34008729408793575
2017,24,Knee and Hip Extension Responses to Prolonged Simulated Soccer Match-Play: a 2D Study,skilled soccer,0.23550417461461007
2017,24,Knee and Hip Extension Responses to Prolonged Simulated Soccer Match-Play: a 2D Study,es,0.22810796329745978
2017,24,Knee and Hip Extension Responses to Prolonged Simulated Soccer Match-Play: a 2D Study,skilled,0.21255455880495988
2017,24,Knee and Hip Extension Responses to Prolonged Simulated Soccer Match-Play: a 2D Study,landing,0.2020588376124565
2017,25,Evaluation of Brain Response during Head Impact in Youth Athletes Using an Anatomically Accurate Finite Element Model,ball,0.4566814877897372
2017,25,Evaluation of Brain Response during Head Impact in Youth Athletes Using an Anatomically Accurate Finite Element Model,ball impact,0.35483925307835185
2017,25,Evaluation of Brain Response during Head Impact in Youth Athletes Using an Anatomically Accurate Finite Element Model,impact force,0.231013126105156
2017,25,Evaluation of Brain Response during Head Impact in Youth Athletes Using an Anatomically Accurate Finite Element Model,of ball,0.22174460878178057
2017,25,Evaluation of Brain Response during Head Impact in Youth Athletes Using an Anatomically Accurate Finite Element Model,time history,0.2038147257392406
2017,26,Sprint Mechanical Properties of Female and Different Aged Male Top-Level German Soccer Players,cod,0.31276566711634946
2017,26,Sprint Mechanical Properties of Female and Different Aged Male Top-Level German Soccer Players,cut,0.2783297496407716
2017,26,Sprint Mechanical Properties of Female and Different Aged Male Top-Level German Soccer Players,cutting,0.2446216147078281
2017,26,Sprint Mechanical Properties of Female and Different Aged Male Top-Level German Soccer Players,completion,0.21262552735160659
2017,26,Sprint Mechanical Properties of Female and Different Aged Male Top-Level German Soccer Players,sprint,0.20682572901531612
2017,27,Interlimb Asymmetries Identified Using the Rate of Torque Development in Ballistic Contraction Targeting Submaximal Torques,gait,0.357499458051826
2017,27,Interlimb Asymmetries Identified Using the Rate of Torque Development in Ballistic Contraction Targeting Submaximal Torques,task,0.30463962203741973
2017,27,Interlimb Asymmetries Identified Using the Rate of Torque Development in Ballistic Contraction Targeting Submaximal Torques,dual task,0.2808226486139974
2017,27,Interlimb Asymmetries Identified Using the Rate of Torque Development in Ballistic Contraction Targeting Submaximal Torques,dual,0.2497027575656091
2017,27,Interlimb Asymmetries Identified Using the Rate of Torque Development in Ballistic Contraction Targeting Submaximal Torques,single task,0.22030392777941296
2017,28,Biomechanics of coaching maximal instep soccer kick for practitioners,performers,0.4424460127930632
2017,28,Biomechanics of coaching maximal instep soccer kick for practitioners,leg squat,0.31029943342485944
2017,28,Biomechanics of coaching maximal instep soccer kick for practitioners,poor,0.2317923903294334
2017,28,Biomechanics of coaching maximal instep soccer kick for practitioners,single leg,0.21467880277156404
2017,28,Biomechanics of coaching maximal instep soccer kick for practitioners,squat,0.2132202772224578
2017,29,Modeling the impact of impulse loads on protections of sports fields,bmi,0.37243569400363374
2017,29,Modeling the impact of impulse loads on protections of sports fields,prevalence,0.29597926373653255
2017,29,Modeling the impact of impulse loads on protections of sports fields,crude,0.23559973219995384
2017,29,Modeling the impact of impulse loads on protections of sports fields,retirement,0.23559973219995384
