cluster,title,tfidf
0,Ankle perturbation generates bilateral alteration of knee muscle onset times after unilateral anterior cruciate ligament reconstruction,0.2964584429560711
1,Sports injuries in 15-17 year-old male athlete students participating on school teams,0.8802283556718791
1,Validation of a Custom Instrumented Retainer Form Factor for Measuring Linear and Angular Head Impact Kinematics,0.8397021540936462
1,"Use of inertial measurement units for measuring torso and pelvis orientation, and shoulder–pelvis separation angle in the discus throw",0.8259331770701093
1,Inter-individual Variability in Responses to 7 Weeks of Plyometric Jump Training in Male Youth Soccer Players,0.7866980767593383
1,Inertial Sensors are a Valid Tool to Detect and Consistently Quantify Jumping,0.6705754920515873
1,Validation of electronic performance and tracking systems EPTS under field conditions,0.6509151234042947
1,"Healthy Practice of Female Soccer and Futsal: Identifying Sources of Stress, Anxiety and Depression",0.4562140209947507
1,A biomechanical comparison of dominant and non-dominant limbs during a side-step cutting task,0.45213234326090135
1,Effects on intracranial cerebral blood flow by history of concussion,0.4056477483741824
1,Electromyographic analysis of hip adductor muscles in soccer instep and side-foot kicking,0.40359276403126076
2,Age-Dependent Patellofemoral Pain: Hip and Knee Risk Landing Profiles in Prepubescent and Postpubescent Female Athletes,0.6457221955605144
2,Electromyographic analysis of hip adductor muscles in soccer instep and side-foot kicking,0.6051317666857878
2,Evaluation of Intrinsic Biomechanical Risk Factors in Patellar Tendinopathy: A Retrospective Radiographic Case-Control Series,0.572015303876831
2,Interlimb Asymmetries Identified Using the Rate of Torque Development in Ballistic Contraction Targeting Submaximal Torques,0.5305254061796065
2,Impact Control in High-Intensity Interval Training Can Be Improved by Creatine Supplementation,0.49143567072416267
2,Hip Alpha Angle in Asymptomatic Population,0.4493099725088455
2,Knee Joint-Specific Eccentric Utilization Ratio Determines Lower-Extremity Stretch-Shortening Cycle Function During Countermovement Jumps,0.4377282004246461
2,Analysis of muscle force in cycling and soccer athletes and regular gym participants: case-study,0.43096536241792277
2,A single season of soccer results in no significant neurophysiological changes in adolescent female athletes,0.40769132270744973
2,Lower Extremity Biomechanics During a Drop-Vertical Jump in Participants With or Without Chronic Ankle Instability,0.3861240057340887
3,The impact of video speed on the decision-making process of sports officials,0.8185691500590933
3,"Use of inertial measurement units for measuring torso and pelvis orientation, and shoulder–pelvis separation angle in the discus throw",0.482992132268222
