year,doc_id,title,keyword,tfidf
2016,0,The VEGFA gene and anterior cruciate ligament rupture risk in the Caucasian population,women,0.21211609379915453
2016,0,The VEGFA gene and anterior cruciate ligament rupture risk in the Caucasian population,growing,0.18230860641505522
2016,0,The VEGFA gene and anterior cruciate ligament rupture risk in the Caucasian population,risk of,0.15833610488012706
2016,0,The VEGFA gene and anterior cruciate ligament rupture risk in the Caucasian population,injury,0.13339621352178535
2016,0,The VEGFA gene and anterior cruciate ligament rupture risk in the Caucasian population,that risk,0.11922601249607676
2016,1,The relationship between ACTN3 R577X gene polymorphism and physical performance in amateur soccer players and sedentary individuals,collective,0.21871833500738944
2016,1,The relationship between ACTN3 R577X gene polymorphism and physical performance in amateur soccer players and sedentary individuals,game,0.1977234600976783
2016,1,The relationship between ACTN3 R577X gene polymorphism and physical performance in amateur soccer players and sedentary individuals,people,0.17750361361899208
2016,1,The relationship between ACTN3 R577X gene polymorphism and physical performance in amateur soccer players and sedentary individuals,football,0.1562359069103265
2016,1,The relationship between ACTN3 R577X gene polymorphism and physical performance in amateur soccer players and sedentary individuals,to score,0.1525185886452343
2016,2,Reliability and validity of field‐based fitness tests in youth soccer players,acl,0.26514671609398305
2016,2,Reliability and validity of field‐based fitness tests in youth soccer players,acl injury,0.24141575230388732
2016,2,Reliability and validity of field‐based fitness tests in youth soccer players,injury,0.22301617642473837
2016,2,Reliability and validity of field‐based fitness tests in youth soccer players,female soccer,0.20641864337036023
2016,2,Reliability and validity of field‐based fitness tests in youth soccer players,contact,0.19872125152180461
2016,3,A mathematical model for decision-making in the classification of para-footballers with different severity of coordination impairments,mm,0.23906770897898597
2016,3,A mathematical model for decision-making in the classification of para-footballers with different severity of coordination impairments,immature athletes,0.21137581591120969
2016,3,A mathematical model for decision-making in the classification of para-footballers with different severity of coordination impairments,skeletally immature,0.20208145086920346
2016,3,A mathematical model for decision-making in the classification of para-footballers with different severity of coordination impairments,skeletally,0.20208145086920346
2016,3,A mathematical model for decision-making in the classification of para-footballers with different severity of coordination impairments,immature,0.19487218125775924
2016,4,Postural Control Deficits After Repetitive Soccer Heading,matches,0.21498674531299386
2016,4,Postural Control Deficits After Repetitive Soccer Heading,protocol,0.2019994478336635
2016,4,Postural Control Deficits After Repetitive Soccer Heading,profile,0.18459703838819944
2016,4,Postural Control Deficits After Repetitive Soccer Heading,responses,0.17572994486043542
2016,4,Postural Control Deficits After Repetitive Soccer Heading,traits,0.1733221468294864
2016,5,Comparative Analysis of Load Profile between Small-Sided Games and Official Matches in Youth Soccer Players,toe,0.5550810118418649
2016,5,Comparative Analysis of Load Profile between Small-Sided Games and Official Matches in Youth Soccer Players,toe in,0.3242026120850733
2016,5,Comparative Analysis of Load Profile between Small-Sided Games and Official Matches in Youth Soccer Players,in or,0.18525863547718474
2016,5,Comparative Analysis of Load Profile between Small-Sided Games and Official Matches in Youth Soccer Players,ankle inversion,0.17711266391517688
2016,5,Comparative Analysis of Load Profile between Small-Sided Games and Official Matches in Youth Soccer Players,out,0.16682061520196528
2016,6,Comparison of Change of Direction Speed Performance and Asymmetries between Team-Sport Athletes: Application of Change of Direction Deficit,stretch,0.33029019955140343
2016,6,Comparison of Change of Direction Speed Performance and Asymmetries between Team-Sport Athletes: Application of Change of Direction Deficit,extensibility,0.2985015764575237
2016,6,Comparison of Change of Direction Speed Performance and Asymmetries between Team-Sport Athletes: Application of Change of Direction Deficit,tolerance,0.26941293499507163
2016,6,Comparison of Change of Direction Speed Performance and Asymmetries between Team-Sport Athletes: Application of Change of Direction Deficit,mlss,0.25902522922359544
2016,6,Comparison of Change of Direction Speed Performance and Asymmetries between Team-Sport Athletes: Application of Change of Direction Deficit,tension,0.20758564525151108
2016,7,Data-Driven Visual Performance Analysis in Soccer: An Exploratory Prototype,est,0.2632093994334394
2016,7,Data-Driven Visual Performance Analysis in Soccer: An Exploratory Prototype,para,0.25163586993444864
2016,7,Data-Driven Visual Performance Analysis in Soccer: An Exploratory Prototype,de,0.21093888491645055
2016,7,Data-Driven Visual Performance Analysis in Soccer: An Exploratory Prototype,es,0.19586486360802996
2016,7,Data-Driven Visual Performance Analysis in Soccer: An Exploratory Prototype,therapy,0.17791060979141496
2016,8,Football concussion case series using biomechanical and video analysis,noncontact injury,0.43574373128851673
2016,8,Football concussion case series using biomechanical and video analysis,fms,0.3815718993635763
2016,8,Football concussion case series using biomechanical and video analysis,noncontact,0.36677021897005746
2016,8,Football concussion case series using biomechanical and video analysis,injury,0.14896828409036408
2016,8,Football concussion case series using biomechanical and video analysis,fms composite,0.14524791042950558
2016,9,Head impact burden and change in neurocognitive function over 2 seasons of youth football participation,beighton,0.3289674017108658
2016,9,Head impact burden and change in neurocognitive function over 2 seasons of youth football participation,risk factor,0.23887582182755365
2016,9,Head impact burden and change in neurocognitive function over 2 seasons of youth football participation,elite female,0.2109104524082165
2016,9,Head impact burden and change in neurocognitive function over 2 seasons of youth football participation,score,0.19061726726817096
2016,9,Head impact burden and change in neurocognitive function over 2 seasons of youth football participation,irr,0.18870146390160905
2016,10,History of undiagnosed concussion is associated with concussion-like symptoms following subconcussive head impacts,h3,0.35147986482021437
2016,10,History of undiagnosed concussion is associated with concussion-like symptoms following subconcussive head impacts,illness,0.3296299860117834
2016,10,History of undiagnosed concussion is associated with concussion-like symptoms following subconcussive head impacts,daily,0.2675153579250344
2016,10,History of undiagnosed concussion is associated with concussion-like symptoms following subconcussive head impacts,well being,0.264892011388588
2016,10,History of undiagnosed concussion is associated with concussion-like symptoms following subconcussive head impacts,mood,0.2298604743857756
2016,11,Concussion history and career status influence sports concussion assessment tool (SCAT-3) performance in elite football players,shock absorbing,0.27705001436669213
2016,11,Concussion history and career status influence sports concussion assessment tool (SCAT-3) performance in elite football players,absorbing,0.27705001436669213
2016,11,Concussion history and career status influence sports concussion assessment tool (SCAT-3) performance in elite football players,foot orthoses,0.27705001436669213
2016,11,Concussion history and career status influence sports concussion assessment tool (SCAT-3) performance in elite football players,insoles,0.255418721315827
2016,11,Concussion history and career status influence sports concussion assessment tool (SCAT-3) performance in elite football players,orthoses,0.255418721315827
2016,12,Y-Balance test asymmetry is greater in collegiate athletes with a history of concussion,pressure,0.3608629390915375
2016,12,Y-Balance test asymmetry is greater in collegiate athletes with a history of concussion,psychological,0.2889098961961775
2016,12,Y-Balance test asymmetry is greater in collegiate athletes with a history of concussion,shoot,0.28189122886785517
2016,12,Y-Balance test asymmetry is greater in collegiate athletes with a history of concussion,performance outcomes,0.1965708653412319
2016,12,Y-Balance test asymmetry is greater in collegiate athletes with a history of concussion,interactions,0.14273762920439906
2016,13,The effects of midsole bending stiffness on ball speed during maximum effort soccer kicks,virtual,0.23595865149130502
2016,13,The effects of midsole bending stiffness on ball speed during maximum effort soccer kicks,goal,0.23137165676602162
2016,13,The effects of midsole bending stiffness on ball speed during maximum effort soccer kicks,conditions,0.1841702466168222
2016,13,The effects of midsole bending stiffness on ball speed during maximum effort soccer kicks,trunk,0.18377459338304142
2016,13,The effects of midsole bending stiffness on ball speed during maximum effort soccer kicks,overhead,0.180737985494324
2016,14,Greater exposure to repetitive subconcussive head impacts is associated with vestibular dysfunction and balance impairments during walking,treatment,0.3558134969874231
2016,14,Greater exposure to repetitive subconcussive head impacts is associated with vestibular dysfunction and balance impairments during walking,posterior,0.23423691278700529
2016,14,Greater exposure to repetitive subconcussive head impacts is associated with vestibular dysfunction and balance impairments during walking,syndrome,0.20643444784434298
2016,14,Greater exposure to repetitive subconcussive head impacts is associated with vestibular dysfunction and balance impairments during walking,impingement,0.19815205589439036
2016,14,Greater exposure to repetitive subconcussive head impacts is associated with vestibular dysfunction and balance impairments during walking,ankle,0.17188669960738187
2016,15,Biomechanical comparison of concussions with and without a loss of consciousness in elite American football,groin,0.3177332354108544
2016,15,Biomechanical comparison of concussions with and without a loss of consciousness in elite American football,groin injury,0.1770411378153846
2016,15,Biomechanical comparison of concussions with and without a loss of consciousness in elite American football,attributable to,0.1770411378153846
2016,15,Biomechanical comparison of concussions with and without a loss of consciousness in elite American football,attributable,0.16925649625071515
2016,15,Biomechanical comparison of concussions with and without a loss of consciousness in elite American football,groin pain,0.13736223674149814
2016,16,A single season of soccer results in no significant neurophysiological changes in adolescent female athletes,pfs,0.28651979377822895
2016,16,A single season of soccer results in no significant neurophysiological changes in adolescent female athletes,day,0.2736362757318383
2016,16,A single season of soccer results in no significant neurophysiological changes in adolescent female athletes,immediate,0.25585329604567625
2016,16,A single season of soccer results in no significant neurophysiological changes in adolescent female athletes,weeks,0.22742220948295777
2016,16,A single season of soccer results in no significant neurophysiological changes in adolescent female athletes,repair,0.21905884135711062
2016,17,Changes in functional connectivity are associated with one season of head-to-ball impact exposure in male collegiate soccer athletes,amputee,0.43042234707785365
2016,17,Changes in functional connectivity are associated with one season of head-to-ball impact exposure in male collegiate soccer athletes,of amputee,0.2572679040588194
2016,17,Changes in functional connectivity are associated with one season of head-to-ball impact exposure in male collegiate soccer athletes,football,0.21961522125806177
2016,17,Changes in functional connectivity are associated with one season of head-to-ball impact exposure in male collegiate soccer athletes,amputations,0.19295092804411457
2016,17,Changes in functional connectivity are associated with one season of head-to-ball impact exposure in male collegiate soccer athletes,paper,0.15541303407348123
2016,18,In-season variations in head impact exposure among youth football players,elasticity,0.26522750770468173
2016,18,In-season variations in head impact exposure among youth football players,contraction,0.25181219145416
2016,18,In-season variations in head impact exposure among youth football players,measurement system,0.20806961970792215
2016,18,In-season variations in head impact exposure among youth football players,muscle,0.184215577561291
2016,18,In-season variations in head impact exposure among youth football players,behavior,0.16978035905218214
2016,19,Head impact analysis in elite football (soccer),video,0.28402295197093896
2016,19,Head impact analysis in elite football (soccer),video analysis,0.25135187530315356
2016,19,Head impact analysis in elite football (soccer),acl,0.22562189898804996
2016,19,Head impact analysis in elite football (soccer),studies,0.14924583290580049
2016,19,Head impact analysis in elite football (soccer),acl injury,0.14673461137408533
2016,20,Effects on intracranial cerebral blood flow by history of concussion,leg stiffness,0.3933286259148353
2016,20,Effects on intracranial cerebral blood flow by history of concussion,stiffness,0.29381485289714077
2016,20,Effects on intracranial cerebral blood flow by history of concussion,leg,0.1760363526778217
2016,20,Effects on intracranial cerebral blood flow by history of concussion,fatigue,0.16007408253893127
2016,20,Effects on intracranial cerebral blood flow by history of concussion,u13,0.15998979181002182
2016,21,Management of osteitis pubis in athletes: rehabilitation and return to training &amp;ndash; a review of the most recent literature,natural grass,0.30873046175420105
2016,21,Management of osteitis pubis in athletes: rehabilitation and return to training &amp;ndash; a review of the most recent literature,grass,0.29950073568959557
2016,21,Management of osteitis pubis in athletes: rehabilitation and return to training &amp;ndash; a review of the most recent literature,natural,0.27522363304698855
2016,21,Management of osteitis pubis in athletes: rehabilitation and return to training &amp;ndash; a review of the most recent literature,match related,0.17410418841416475
2016,21,Management of osteitis pubis in athletes: rehabilitation and return to training &amp;ndash; a review of the most recent literature,injuries,0.16514479510446775
2016,22,Dual Kinect v2 system can capture lower limb kinematics reasonably well in a clinical setting: concurrent validity of a dual camera markerless motion capture system in professional football players,adults,0.3096277456483906
2016,22,Dual Kinect v2 system can capture lower limb kinematics reasonably well in a clinical setting: concurrent validity of a dual camera markerless motion capture system in professional football players,adolescents,0.2992134275799928
2016,22,Dual Kinect v2 system can capture lower limb kinematics reasonably well in a clinical setting: concurrent validity of a dual camera markerless motion capture system in professional football players,bone,0.255586580204538
2016,22,Dual Kinect v2 system can capture lower limb kinematics reasonably well in a clinical setting: concurrent validity of a dual camera markerless motion capture system in professional football players,adults who,0.23465372805778126
