_doc_id,_title,_year,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,dominant_topic
234,Effects of acute wearable resistance loading on overground running lower body kinematics,2020,0.0010348568656330648,0.9948207941697403,0.0010348730062828889,0.001034057673724563,0.0010402820307143965,0.0010351362539047645,1
235,The effects of plyometric jump training on physical fitness attributes in basketball players: A meta-analysis,2020,0.00525258863879564,0.0052774435607599165,0.6573763158894772,0.005228500370126938,0.32163206558497176,0.005233085955868384,2
236,Assessment of Biomechanical Response to Fatigue through Wearable Sensors in Semi-Professional Football Referees,2020,0.0011881689887998784,0.0011915897697203166,0.0011901425371125675,0.0011897126834790384,0.9940504754848294,0.001189910536058859,4
237,"The Immediate Effect of High Power Laser on Quadriceps Muscle Performance in Male Football Players: A Single-Group, Pretest-Posttest Trial",2020,0.001186147228332791,0.0011857750236066251,0.0011848017098636994,0.11183186774098962,0.5335312839755822,0.35108012432162483,4
238,Lower Limb Compression Socks with Biomechanical Concepts,2020,0.004174420744235675,0.004176805356991857,0.004180626897415534,0.00417051177319512,0.004178440656472739,0.9791191945716892,5
239,Optimizing Return to Play After Anterior Cruciate Ligament Reconstruction in Soccer Players: an Evidence Based Approach,2020,0.6920391900068924,0.3023486975221665,0.0014064297962213402,0.0014040737026208086,0.001400279367638515,0.0014013296044605703,0
240,Analysis and Design of Coil Rolling Machines on Robot Solenoids using Macroergonomic Analysis Method and Design (MEAD) and Rapid Entire Body Assesment (REBA) Based on Arduino Microcontroller,2020,0.9883316664782892,0.0023265934172500345,0.002336349962667972,0.0023437061321640216,0.0023323595204789343,0.0023293244891499604,0
241,A Meta-Analysis of the Effect of Small-Sided Games on the Repeated Sprint Ability in Soccer,2020,0.6644725080551446,0.0017667723587647419,0.0017660664742508159,0.001762185851324145,0.3284689630259165,0.0017635042345992887,0
242,Running patterns and force‐velocity sprinting profiles in elite training young soccer players: A cross‐sectional study,2020,0.0011176613152437578,0.0011235441400566564,0.001117783498001611,0.0011240537149194482,0.9944006241188513,0.0011163332129273354,4
243,"Effect of Natural Turf, Artificial Turf, and Sand Surfaces on Sprint Performance. A Systematic Review and Meta-Analysis",2020,0.6570974040376949,0.002130875695069034,0.0021243494217468815,0.002120028036812462,0.3344112594625291,0.002116083346147711,0
244,A Review of Football Injuries and the Role of 3D Biomechanical Analysis in Injury Prevention,2020,0.00114165264620495,0.432031942777231,0.563402221665065,0.0011414119559260217,0.0011424464026404022,0.0011403245529325735,2
245,"Peer Review #2 of ""Changes in sprint performance and sagittal plane kinematics after heavy resisted sprint training in professional soccer players (v0.2)""",2020,0.0011216757645612556,0.0011226194808075895,0.001120930940884786,0.0011212354490844924,0.994391441559044,0.001122096805617914,4
246,"Peer Review #2 of ""Changes in sprint performance and sagittal plane kinematics after heavy resisted sprint training in professional soccer players (v0.1)""",2020,0.0011216757645612556,0.0011226194808075895,0.001120930940884786,0.0011212354490844924,0.994391441559044,0.001122096805617914,4
