_doc_id,_title,_year,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,dominant_topic
284,Can Functional Movement Assessment Predict Football Head Impact Biomechanics?,2017,0.09388816189596286,0.3140502604581928,0.0010548138456527732,0.001054593933289591,0.0010554735735456046,0.5888966962933563,5
285,A biomechanical comparison of countermovement performance after short-term traditional and daily-undulated loaded vertical jump training,2017,0.9934472035955443,0.0013144645007216952,0.0013074398089536112,0.0013109775818647,0.0013086212938709242,0.0013112932190447637,0
286,Relationships Between the External and Internal Training Load in Professional Soccer: What Can We Learn From Machine Learning?,2017,0.0010377121415214626,0.1380548554506334,0.0010353373337067102,0.0010387540663614535,0.0010387094740802664,0.8577946315336968,5
287,Functional Screening Tests: Interrelationships and Ability to Predict Vertical Jump Performance,2017,0.5095837351065767,0.0012873011947726687,0.4852812647586973,0.0012820612055932257,0.0012831869991545015,0.0012824507352054884,0
288,Investigating the influence of intraindividual changes in perceived stress symptoms on injury risk in soccer,2017,0.0012535188381613588,0.3240762547350906,0.0012532076233375633,0.4430258350380329,0.0012485378681313046,0.2291426458972462,3
289,Physiological and Physical Responses According to the Game Surface in a Soccer Simulation Protocol,2017,0.5804582707516777,0.0011719032798890674,0.0011751685690807952,0.4148501588582964,0.0011716146908301026,0.0011728838502259717,0
290,DEVELOPMENT OF BASIC TECHNIQUES PROCUREMENT MODEL A BOL SOCCER ATHLETES BASED PLAY FOR BEGINNERS AGES 8-12 YEARS,2017,0.0018378053903953483,0.0018332510455681648,0.001822672173112089,0.001827695397691256,0.0018199531104812067,0.9908586228827518,5
291,Age Influences Biomechanical Changes After Participation in an Anterior Cruciate Ligament Injury Prevention Program,2017,0.44033705929502304,0.5572767859209287,0.0005965976179043217,0.0005959321999721269,0.0005953579918585705,0.000598266974313134,1
292,Detection of American Football Head Impacts Using Biomechanical Features and Support Vector Machine Classification,2017,0.0013519967205477621,0.0013515391050406625,0.0013503322036732797,0.0013517178605607168,0.6041713030262131,0.3904231110839644,4
293,Football coaches’ development in Brazil: a focus on the content of learning,2017,0.0015251713317287847,0.0015234674353528758,0.9923794565022588,0.0015248000707646526,0.0015214513968979358,0.0015256532629968785,2
294,STRENGTH AND DURABILITY TRAINING IN FOOTBALL PLAYERS,2017,0.722217856309751,0.0033716629093225596,0.0033596231298966828,0.003358744470841656,0.14830104772129957,0.11939106545888861,0
295,Discussion about different cut-off values of conventional hamstring-to-quadriceps ratio used in hamstring injury prediction among professional male football players,2017,0.0006088075710477556,0.0006092037299532997,0.9969592213550331,0.0006076882702901696,0.0006070215219046713,0.000608057551770923,2
296,Design and Optimization of a MEMS-Based Piezoresistive Accelerometer for Head Injuries Monitoring: A Computational Analysis,2017,0.0005394078140171967,0.0005395570007947177,0.0005392466116277888,0.0005388278572179987,0.9973022871205862,0.0005406735957560007,4
297,Analysis of the Hamstring Muscle Activation During two Injury Prevention Exercises,2017,0.0014248986925564724,0.22429863957129825,0.0014239055886215942,0.7700167977061659,0.0014180291204493195,0.0014177293209084601,3
298,Clinical Factors That Predict a Second ACL Injury After ACL Reconstruction and Return to Sport: Preliminary Development of a Clinical Decision Algorithm,2017,0.0006454638699404943,0.7006121385610042,0.0006459155444712549,0.000644583833939395,0.0006435507253201897,0.2968083474653245,1
299,"ISOKINETIC KNEE MUSCLE STRENGTH PROFILE IN BRAZILIAN MALE SOCCER, FUTSAL, AND BEACH SOCCER PLAYERS: A CROSS-SECTIONAL STUDY",2017,0.8537973593129775,0.14195936979721357,0.0010643307263639677,0.0010606186147104056,0.0010588873757287004,0.001059434173005772,0
300,EFFECT OF “FIFA 11+” ON THE PATTERN OF FUNDAMENTAL MOVEMENTS IN UNDER-14 SOCCER PLAYERS,2017,0.6185678452111764,0.0015608239461671828,0.0015549110505043426,0.37520586549558815,0.0015546370046967193,0.0015559172918672133,0
301,CLINICAL MEASURES OF HIP RANGE OF MOTION DO NOT CORRELATE WITH THE DEGREE OF CAM MORPHOLOGY IN SEMI-ELITE AUSTRALIAN FOOTBALLERS: A CROSS-SECTIONAL STUDY,2017,0.0011530357481466162,0.344623162015962,0.0011521712938860258,0.0011476374557782398,0.0011488745802577373,0.6507751189059693,5
302,ANTHROPOMETRICAL CHARACTERISTICS AND SOMATOTYPE OF YOUNG MACEDONIAN SOCCER PLAYERS AGED11–18,2017,0.0012446089457752516,0.0012422218467580547,0.0012406594154745058,0.9937867913466973,0.001239109574023325,0.0012466088712715568,3
303,Skill not athleticism predicts individual variation in match performance of soccer players,2017,0.0012275572336458776,0.0012264259783728556,0.0012245885279669629,0.9201520791207937,0.0012215087996194796,0.07494784033960107,3
304,Effects of wobble board training on single‐leg landing neuromechanics,2017,0.0010585331510168205,0.48319460830165334,0.0010561000366206114,0.512585868730472,0.0010532533166551416,0.001051636463582154,3
305,Biomechanical Comparison of Loaded Countermovement Jumps Performed on Land and in Water,2017,0.0011018777423467598,0.0011033081497699223,0.4523728848512798,0.25291732887910373,0.29140498159065936,0.0010996187868405841,2
306,Development of a test method for assessing laceration injury risk of individual cleats during game-relevant loading conditions,2017,0.6476151886102198,0.34758396117307605,0.0011981100794388982,0.0011982383155368782,0.001197723825992599,0.001206777995735827,0
307,Moving beyond Sport in Primary Physical Education,2017,0.0021763975009079363,0.002172218520045423,0.9891344634830551,0.0021779299337848328,0.0021688049574953546,0.00217018560471135,2
308,Performance Differences Among Skilled Soccer Players of Different Playing Positions During Vertical Jumping and Landing,2017,0.0007970901059610553,0.0007977382897613499,0.0007937896764095135,0.9960228557210367,0.0007937562194355917,0.0007947699873959367,3
