cluster,title,tfidf
0,4 Pre-season hip/groin strength and ratings of health are associated with prospective injury in professional footballers,0.6941389209874074
0,Injury Surveillance in Major League Soccer: A 4-Year Comparison of Injury on Natural Grass Versus Artificial Turf Field,0.478061061455888
0,Effect of Training and Match Loads on Hamstring Passive Stiffness in Professional Soccer Players.,0.43054233627210803
0,"The Effect of 8-Week Core Training on Balance, Agility and Explosive Force Performance",0.3571377684819109
0,Three-Week Intensive Neuromuscular Training Improves Postural Control in Professional Male Soccer Players,0.3508838764052468
0,Anterior Cruciate Ligament Reconstruction in Young Female Athletes: Patellar Versus Hamstring Tendon Autografts,0.28686850558558946
0,Physical preparation and return to performance of an elite female football player following ACL reconstruction: a journey to the FIFA Women’s World Cup,0.2864595545843279
0,Biomechanical comparison of concussions with and without a loss of consciousness in elite American football: implications for prevention,0.281517941257671
0,Effects of autologous adipose-derived regenerative stem cells administered at the time of anterior cruciate ligament reconstruction on knee function and graft healing,0.2507175449200107
0,A Randomized Controlled Trial of PEEK Versus Titanium Interference Screws for Anterior Cruciate Ligament Reconstruction With 2-Year Follow-up,0.2408965169299601
1,Effects of Post-Activation Potentiation induced by a plyometric protocol on deceleration performance,0.910034615275359
1,"Anterior Cruciate Ligament Research Retreat VIII Summary Statement: An Update on Injury Risk Identification and Prevention Across the Anterior Cruciate Ligament Injury Continuum, March 14–16, 2019, Greensboro, NC",0.6968207530023102
1,"On-field Rehabilitation Part 1: 4 Pillars of High-Quality On-field Rehabilitation Are Restoring Movement Quality, Physical Conditioning, Restoring Sport-Specific Skills, and Progressively Developing Chronic Training Load",0.6593849053681725
1,Maximum acceleration performance of professional soccer players in linear sprints: Is there a direct connection with change-of-direction ability?,0.5485159541924192
1,Protracted Cardiovascular Impairments After Anterior Cruciate Ligament Injury: A Critically Appraised Topic,0.5007487499346219
1,Head and Neck Response of an Active Human Body Model and Finite Element Anthropometric Test Device During a Linear Impactor Helmet Test,0.4964346047746825
1,Effect of Training and Match Loads on Hamstring Passive Stiffness in Professional Soccer Players.,0.4832447664703884
1,One-leg rise performance and associated knee kinematics in ACL-deficient and ACL-reconstructed persons 23 years post-injury,0.446848711979578
1,"Six different football shoes, one playing surface and the weather; Assessing variation in shoe-surface traction over one season of elite football",0.43477002042640567
1,Development of a Concussion Risk Function for a Youth Population Using Head Linear and Rotational Acceleration,0.42178220984199677
2,"Lower-Limb Muscle Excitation, Peak Torque, and External Load Responses to a 120-Minute Treadmill-Based Soccer-Specific Simulation",0.937812023863511
2,Pre-Season Bilateral Strength Asymmetries of Professional Soccer Players and Relationship with Non-Contact Injury of Lower Limb in the Season,0.875645722048391
2,Relative Motion Between the Helmet and the Head in Football Impact Test,0.8230539794679108
2,Impact Mechanics of Football Helmet with Various Shell Liner Configurations,0.8019937975407155
2,Aerobic and anaerobic physical capacities per station based on field tests of elite Melano-African footballers in hot and humid environments,0.7715193642766645
2,Asymmetry between the dominant and non-dominant legs in the lower limb biomechanics during single-leg landings in females,0.7687686246603109
2,"Place, Ecological Dynamics and Football",0.7626849634328929
2,Biomechanical asymmetries persist after ACL reconstruction: results of a 2-year study,0.7400142348907143
2,Comparison of the Angular Compartment of Hip Flexion Before and After Training in 11 to 12-Year-old Soccer Players.,0.7319492703112247
2,Sprint and jump performances in highly trained young soccer players of different chronological age: Effects of linear VS. CHANGE–OF–DIRECTION sprint training,0.684001312137487
